mfcc1_sma3Mean,mfcc2_sma3Mean,mfcc3_sma3Mean,mfcc4_sma3Mean,F0semitoneFrom27_5Hz_sma3nzMean,F1frequency_sma3nzMean,turnText,speaker,startTime,endTime,duration,mp3url,turnCount,inferredSpeakerRole,inferredSpeakerName,predictedClassIndex
26.5442569759,1.8714262468,16.6588818556,1.3030825909,19.6932339762,564.1021130195, is it? Those are both traps,"SPEAKER_03, SPEAKER_02",5405.54,5406.84,1.3,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1037,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.3249708186,10.9770530253,24.3950187135,12.7149990471,14.1404787204,673.3399917461,". And if we'd never been taught these things, would we even come to those notions? Would we believe them anyway?",SPEAKER_03,5406.84,5414.0,7.16,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1038,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.4062616004,5.9659280693,25.7629362615,0.7427596391,12.0752984582,673.5123820198," Exactly. But that's like, that's part of that construct, you know, or the conditioning. It's",SPEAKER_00,5414.0,5420.36,6.36,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1039,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
19.2853188191,12.9456917786,16.3060340874,15.7445322148,9.743005586,689.8247810298, just odd that the human mind is conditioned to worship whatever doesn't understand.,SPEAKER_02,5420.36,5428.0,7.64,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1040,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.3348984428,1.9683310223,10.3833467415,-18.3857343927,16.6745629394,639.5249121429," Well,",SPEAKER_00,5428.0,5428.64,0.64,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1041,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
2.668982931,13.9800342186,19.0915418411,14.1920885758,7.8085491667,693.9115571044, it's the,"SPEAKER_00, SPEAKER_02",5428.64,5429.42,0.78,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1042,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.4415540224,18.3751840509,18.2939357886,11.5553394723,8.2424621969,708.0131077363," people they, they all have stories of worshiping those in the stars, those in the heavens.",SPEAKER_02,5429.42,5438.0,8.58,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1043,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
23.741417125,19.6935032667,35.6394222917,27.0892525,16.33337925,516.77501, Well,"SPEAKER_02, SPEAKER_00",5438.0,5438.25,0.25,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1044,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
26.5261068232,8.9255691391,25.1912227259,1.4135900274,19.0600256891,603.6834133265,", as you say, Michael, the world is a mysterious place and they were viewing it that way",SPEAKER_00,5438.25,5442.71,4.46,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1045,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
38.3870161293,-0.267471724,16.9281325964,-28.1062475192,9.8905183091,561.2913652121,. The,"SPEAKER_00, SPEAKER_02",5442.71,5443.22,0.51,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1046,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
18.444000893,8.7557577948,20.9167586509,5.094733451,10.3140658068,661.3907104731," world is a mysterious place, no doubt, but it's also, it's also a stage just like Shakespeare said, the",SPEAKER_02,5443.22,5449.91,6.69,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1047,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
35.1775789136,3.8857611151,0.5970748953,-7.7587373311,18.004696218,672.295542218, world's,"SPEAKER_02, SPEAKER_00",5449.91,5450.56,0.65,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1048,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
18.5294476285,10.3138837993,34.1153133111,32.7263128879,7.588525972,695.2048028467, age. The,SPEAKER_02,5450.56,5451.44,0.88,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1049,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.4523594518,6.0830157532,24.5244018179,-1.4535488798,18.9729827477,653.0495979686," theater of the absurd, the magic theater of the mind is hashed said. So, I mean, all this stuff's juicy, but at the end of the day, I come more from an agnostic standpoint where I know something is going on bigger than this, and that this experience of consciousness of zero point consciousness and what I mean by zero point is, I'm in here right now in this shell that, you know, we all know as nation and we're having this conversation. But outside of that, I, and so outside of the ego identity and outside of the quaternity of my personality, I acknowledge, I have some acknowledgement on on some larger scale with myself. I'm not sure what it is that there's way more going on that that I looked through the idea of everything we're experiencing is very, we've got blinders on we know this that just from light spectrum and all that there's so much that is possible in my world that I know there's more going on and that's where the agnostic and me shines there's more going on I don't know what it is. I don't have conviction and anything and I'm certainly not pushing it anyone. So that's how I landed on agnostic ag, agnostic being in the agnostic soup. Once you start getting into the ism so you",SPEAKER_00,5451.44,5547.18,95.74,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1050,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
17.5874708108,11.7508177989,12.4226787386,12.2835418532,7.3336626768,624.7938445598, got trouble. So such thing as isms as,SPEAKER_02,5547.18,5550.31,3.13,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1051,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.2247061196,6.7678007524,34.2189767306,1.1396317413,15.3639993511,627.7240338472," well. They're like, the isms are",SPEAKER_00,5550.31,5554.07,3.76,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1052,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
29.1150446171,2.7242153029,42.7023970714,-2.4696533874,13.1184554571,595.1419565714, their,"SPEAKER_00, SPEAKER_02",5554.07,5554.76,0.69,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1053,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
-1.4617789038,7.0168193538,32.5813555458,21.2148209529,1.6944981765,715.9031008824, own,"SPEAKER_02, SPEAKER_00",5554.76,5555.44,0.68,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1054,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
23.5815351673,4.3270422623,14.5092574894,9.230041781,13.6335010285,639.8953853444," eat. Yes, so I always say what's going on here why don't facts change",SPEAKER_02,5555.44,5560.47,5.03,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1055,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
18.15967107,-3.2256018335,15.1651981871,-6.9302301966,16.6367365704,644.6565550536, our minds. But what is this idea of facts what,SPEAKER_00,5560.47,5564.07,3.6,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1056,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
-11.8211556381,-8.3720799857,-10.2148738952,23.3250010619,0.0,710.3842895238, are,"SPEAKER_00, SPEAKER_02",5564.07,5564.49,0.42,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1057,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
23.2831920644,10.1504285823,18.2861742323,10.633090345,10.4342207226,610.5014522496, facts. I always just think why would someone continue to believe a false or an accurate idea anyways. Why believe in things you can prove.,SPEAKER_02,5564.49,5574.0,9.51,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1058,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
3.3755355245,3.9030004942,16.0053977862,8.0602422915,4.73479701,548.7100053771, Because they fear death.,SPEAKER_01,5574.0,5579.0,5.0,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1059,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
27.3324563761,15.4063009331,13.0097309824,2.5804849197,17.3231692647,539.7050222304, This is what,"SPEAKER_01, SPEAKER_00",5579.0,5579.82,0.82,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1060,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
19.6865406697,7.6686281354,21.4500368969,1.5364797723,17.7498490543,651.988961464," isn't that the most provocative thing where we stand now, because that's the this is the veiled Isis death is the the great build. You know goddess death is outer space or inner space death is that which we can't access until we do access and there's no road back. And so, and I love I love the veiled Isis mythos it just seems to me. So, but we're all headed there and that's what I'm constantly saying there's as many different people on the planet. Everyone's road coalesces, you know, we bottle neck into that's that's a single point, just like birth was when you came in. No matter how real this is it's like the VR experiences that are happening now where they tap into your nervous system, where you can be in a virtual environment. And, and if you've got if you're tapped into your nervous system, you're going to feel pain, you're going to feel pleasure, you're going to feel loss and sadness and great joy. And I postulate upon that idea of this now tech that's available to the masses. How is that a differentiation point between this Michael.",SPEAKER_00,5579.82,5672.0,92.18,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1061,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
28.5577121827,5.6296932357,17.3899815226,4.4874318291,13.3645311642,611.6168810776," Oh, that's loaded. That's a whole lot there to",SPEAKER_02,5672.0,5675.76,3.76,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1062,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
20.5410367711,6.8302296671,22.4958579754,2.3684499554,15.5267152323,664.6770566412, consume there. And I'm just throwing,SPEAKER_00,5675.76,5678.48,2.72,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1063,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
26.7625550336,2.5827495554,16.792724564,4.6479872957,13.2098107338,476.8496385897," you big bones. You really are. I mean, how do I even explain any of",SPEAKER_02,5678.48,5682.36,3.88,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1064,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
22.8121034018,0.9545193338,32.3738783496,-1.6358590708,13.0615240704,643.3433794642," this. Well, I'm asking your ideas so you don't know you don't have to back any of this up.",SPEAKER_00,5682.36,5688.0,5.64,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1065,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
-2.9616845833,5.2373830083,39.3785548333,13.3620943833,10.7769110833,735.7019791667, It,"SPEAKER_00, SPEAKER_04",5688.0,5688.25,0.25,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1066,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
24.40887325,18.879317892,0.348499375,-3.041046875,18.3130729167,656.3480566667,'s,"SPEAKER_00, SPEAKER_04, SPEAKER_02",5688.25,5688.49,0.24,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1067,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
27.2749075122,9.7064452272,22.5124436357,3.2295832855,18.5500957949,638.9707496765, just ideas. It's just like where are you with chewing this kind of fodder and that's all the show is about.,SPEAKER_00,5688.49,5696.0,7.51,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1068,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
23.970999721,11.8690037142,13.2147798512,20.9005528255,8.8180838854,664.3309465056, This is the night mind. It's just I don't even know where to begin. I,SPEAKER_02,5696.0,5700.32,4.32,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1069,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
12.3185705883,-0.8991088979,8.3080636734,4.8116769376,3.3081390213,589.6493454255,'m,"SPEAKER_02, SPEAKER_00",5700.32,5702.2,1.88,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1070,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.0026315775,4.0977259513,25.0528158906,-0.0666294071,19.5596875385,672.8024845553," really honest with you. Well, so I guess that segues us into the idea of sim reality. As I was saying, you can get right now you can get hooked up with a neural receiver VR experiences. And which is funny because 20 years ago when my mother was still alive. And there was a guy named David who worked for Lockheed Martin, who she was helping I marry. And he had taken me into Atlanta. And he had taken me into Lockheed Martin and was showing me tech that they had then he was quite high up. And there was full on craze the VR experiences. So I remember who put me in this one set up and get up. I couldn't even function. It blew my mind. Seriously. He hooked up these, this like net to my head. And then I got this whole set of like goggles. And then my hands went into this stuff and then my feet. You know, and he he's basically said I have you, which I think was a means for him to fill me up.",SPEAKER_00,5702.2,5774.01,71.81,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1071,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
34.9651809826,-7.5104656179,22.2917558501,0.8318360062,15.9158202415,683.1488308333, That's,"SPEAKER_00, SPEAKER_01",5774.01,5774.99,0.98,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1072,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
19.7031525771,5.4976404821,28.7539190469,-0.7752041685,20.0813061186,644.9157861696," pretty long. Hello, he did. I didn't need him because I was I was following about I couldn't get he had suited up to. So he's in there with me. And it was overwhelming. I could smell the breeze. I could see we were he made it cartoonish though so we were he was like a we were cartoonish in a way. But I could smell I was having a sense of smell. And he pushed me inside he pushed me over. And I felt like in my body outside wanted to do that too. And so that's where he had me. And stuff like that the experience was no different. And the reason why this is over 20 years ago. And the reason why this was provocative to me was because when I came out of it. I couldn't differentiate between that experience and this experience. Things heard in there I smelled. I'm sure I would taste he said you can taste. And and they were using that tech to train people for whatever Lockheed Martin was doing. I have no idea. I wish I had paid more attention. And I actually now wish I would have dated him. I",SPEAKER_00,5774.99,5852.08,77.09,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1073,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.1805210108,13.4556170381,21.1710664146,13.4371768061,17.0752824402,682.8342133456, just want to hear,"SPEAKER_00, SPEAKER_02",5852.08,5853.22,1.14,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1074,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
26.1937861222,1.0091880703,14.082082991,6.0981042559,9.381880098,639.965857263, what's this by,SPEAKER_02,5853.22,5854.17,0.95,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1075,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
23.8034894552,5.5001855431,23.498403993,-1.3447702928,15.437793641,737.1865757796," the way. It was like. Oh, God. Late 90s late 90",SPEAKER_00,5854.17,5859.61,5.44,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1076,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
25.6545706316,31.1704054737,28.5414334368,29.9930111053,10.8247501053,933.9811563158,s,"SPEAKER_00, SPEAKER_02",5859.61,5859.97,0.36,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1077,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
32.4596455735,16.1953572966,19.2364688709,9.4023143022,12.2924887462,671.1437461,. Yeah.,SPEAKER_02,5859.97,5861.06,1.09,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1078,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
17.5079219361,4.1243351517,19.3389928348,-3.9726313104,20.1794387705,721.1614187975," Yeah. And so, but my point here is because now that stuff's not a secret. And one",SPEAKER_00,5861.06,5867.72,6.66,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1079,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
34.2948887416,10.4136059916,24.3152544111,-4.2647865119,28.5101556445,731.0300620555, of the,"SPEAKER_00, SPEAKER_01",5867.72,5868.28,0.56,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1080,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
21.6571145704,5.8490805407,23.0862540147,3.3058157799,20.0170389124,667.8608837689," things why he said he ran this the cartoonish and those weren't his words was so that I was like he did that specifically because I guess they had other, you know, they had other landscapes and stuff for people training for whatever whatever purposes. I was not paying attention. I was young and not paying attention to him in those the sense I wish I'd have been more on board with that.",SPEAKER_00,5868.28,5893.0,24.72,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1081,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
6.409053912,0.8425892054,16.0426336924,1.8978617967,7.5119573978,630.855592556," Well, that's",SPEAKER_02,5893.0,5894.95,1.95,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1082,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
25.6949017571,-1.4341138036,2.2439223104,-8.1923598464,24.7263064643,688.1189910714, life,SPEAKER_00,5894.95,5895.51,0.56,https://chtbl.com/track/G42DE4/https://dts.podtrac.com/redirect.mp3/cdn.simplecast.com/audio/dbd31d/dbd31d40-e597-46ab-ae8c-305c440d194c/a00d834b-09fb-4e0e-9536-558132236fed/nm-119-michael-decon_tc.mp3?aid=rss_feed&feed=fzkTzFY_,1083,NO_INFERRED_ROLE,NO_INFERRED_SPEAKER,
